contentID,URL,headline,author,cmsCategories,nl_category_structured,nl_category,,,,705
www.arkansasonline.com/news/2018/jul/08/motion-asks-for-schools-parity-20180708/,https://www.arkansasonline.com/news/2018/jul/08/motion-asks-for-schools-parity-20180708/,Motion asks for Pulaski County schools' 'parity'; petitioners urge replacement of 2,Cynthia Howell,/News/Arkansas,,,,,,
www.arkansasonline.com/news/2018/jul/08/in-letter-trump-s-team-hits-comey-20180/,https://www.arkansasonline.com/news/2018/jul/08/in-letter-trump-s-team-hits-comey-20180/,"In letter, Trump's team hits Comey",Compiled by Democrat-Gazette staff from wire reports,"/News/National, /News/Politics/National, /News/Trump",,,,,,
www.arkansasonline.com/news/2018/jul/08/fayetteville-board-likely-to-include-co/,https://www.arkansasonline.com/news/2018/jul/08/fayetteville-board-likely-to-include-co/,Fayetteville board likely to include conduct in superintendent contract,Dave Perozek,/News/Arkansas/Northwest,,,,,,
www.arkansasonline.com/news/2018/sep/20/trump-consoles-victims-of-florence-in-c/,https://www.arkansasonline.com/news/2018/sep/20/trump-consoles-victims-of-florence-in-c/,Trump consoles victims of Florence in Carolinas,Compiled by Democrat-Gazette staff from wire reports,"/News/National, /News/Trump, /Weather",,,,,,
www.arkansasonline.com/news/2018/may/31/trump-escalates-fight-abc-after-roseanne-cancellat/,https://www.arkansasonline.com/news/2018/may/31/trump-escalates-fight-abc-after-roseanne-cancellat/,Trump escalates fight with ABC after Roseanne cancellation,The Associated Press,"/News, /News/Trump",,,,,,
www.arkansasonline.com/news/2018/jul/05/2-injured-shooting-northwest-arkansas-apartment/,https://www.arkansasonline.com/news/2018/jul/05/2-injured-shooting-northwest-arkansas-apartment/,2 injured in shooting at Northwest Arkansas apartment,The Associated Press,/News/Arkansas/Crime,/Law & Government/Public Safety,/Law & Government/Public Safety,,,,
www.arkansasonline.com/news/2018/aug/26/letters-20180826/,https://www.arkansasonline.com/news/2018/aug/26/letters-20180826/,Letters,,"/Editorial, /Editorial/Letters, /Editorial/Opinion",,,,,,
www.arkansasonline.com/news/2018/aug/29/hogs-may-have-to-stay-in-the-right-lane/,https://www.arkansasonline.com/news/2018/aug/29/hogs-may-have-to-stay-in-the-right-lane/,Hogs may have to stay in the right lane,Nate Allen,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/Columnists, /Sports/Columnists/Hog-Calls",,,,,,
www.arkansasonline.com/news/2018/aug/29/shiloh-christian-holds-off-springdale-h/,https://www.arkansasonline.com/news/2018/aug/29/shiloh-christian-holds-off-springdale-h/,Shiloh Christian holds off Springdale High,Rick Fires,"/Sports, /Sports/Prep/Volleyball",,,,,,
www.arkansasonline.com/news/2018/aug/29/state-sports-briefs-20180829/,https://www.arkansasonline.com/news/2018/aug/29/state-sports-briefs-20180829/,State sports briefs,Democrat-Gazette Press Services,"/Sports, /Sports/College",,,,,,
www.arkansasonline.com/news/2018/aug/29/transferring-qbs-a-common-sight-2018082/,https://www.arkansasonline.com/news/2018/aug/29/transferring-qbs-a-common-sight-2018082/,Transferring QBs a common sight,The Associated Press,"/Sports, /Sports/College/Football",,,,,,
www.arkansasonline.com/news/2018/aug/29/qb-kelley-remains-in-moment-20180829/,https://www.arkansasonline.com/news/2018/aug/29/qb-kelley-remains-in-moment-20180829/,QB Kelley remains in moment,Tom Murphy,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest",,,,,,
www.arkansasonline.com/news/2018/aug/29/winkel-beefs-up-body-appeal-to-bigger-c/,https://www.arkansasonline.com/news/2018/aug/29/winkel-beefs-up-body-appeal-to-bigger-c/,"Winkel beefs up body, appeal to bigger colleges",Bob Holt,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest",,,,,,
www.arkansasonline.com/news/2018/aug/29/game-amp-fish-officer-injured-in-alterc-1/,https://www.arkansasonline.com/news/2018/aug/29/game-amp-fish-officer-injured-in-alterc-1/,Arkansas Game & Fish officer injured in altercation; teen arrested,Arkansas Democrat-Gazette,"/News/Arkansas, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/aug/29/hogs-draw-a-line-20180829/,https://www.arkansasonline.com/news/2018/aug/29/hogs-draw-a-line-20180829/,Hogs draw a line,Bob Holt,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest",,,,,,
www.arkansasonline.com/news/2018/aug/29/cardinals-pull-interim-tag-make-shildt-/,https://www.arkansasonline.com/news/2018/aug/29/cardinals-pull-interim-tag-make-shildt-/,"Cardinals pull interim tag, make Shildt full-time boss",The Associated Press,"/Sports, /Sports/Pros/Baseball",,,,,,
www.arkansasonline.com/news/2018/jul/02/lebron-lands-with-lakers-20180702/,https://www.arkansasonline.com/news/2018/jul/02/lebron-lands-with-lakers-20180702/,LeBron lands with Lakers,The Associated Press,"/Sports, /Sports/Pros/Basketball",,,,,,
www.arkansasonline.com/news/2018/sep/13/trump-targets-vote-meddling-20180913/,https://www.arkansasonline.com/news/2018/sep/13/trump-targets-vote-meddling-20180913/,Trump targets vote-meddling; executive order calls for sanctions if foreigners interfere,Compiled by Democrat-Gazette staff from wire reports,"/News/National, /News/Politics/National, /News/Trump",,,,,,
www.arkansasonline.com/news/2018/jul/21/mike-masterson-our-defining-question/,https://www.arkansasonline.com/news/2018/jul/21/mike-masterson-our-defining-question/,OPINION: MIKE MASTERSON: Our defining question,Mike Masterson,"/Editorial, /Editorial/Columnists, /Editorial/Columnists/Local, /Editorial/Northwest, /Editorial/Opinion, /Editorial/Perspective, ",,,,,,
www.arkansasonline.com/news/2018/jul/17/defense-former-arkansas-police-chief-cant-be-prose/,https://www.arkansasonline.com/news/2018/jul/17/defense-former-arkansas-police-chief-cant-be-prose/,"Defense: Former Arkansas police chief can't be prosecuted on sexual abuse, kidnapping charges",Tracy Neal / Northwest Arkansas Democrat-Gazette,"/News/Arkansas, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/jul/11/police-man-shoots-suspicious-person-robbery-turned/,https://www.arkansasonline.com/news/2018/jul/11/police-man-shoots-suspicious-person-robbery-turned/,Little Rock police: Man says he fired up to 7 times at suspected robber,Brandon Riddle,"/News, /News/Arkansas, /News/Arkansas/Central/Metro, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/aug/26/strong-versus-scaredy-cats-20180826/,https://www.arkansasonline.com/news/2018/aug/26/strong-versus-scaredy-cats-20180826/,Strong versus scaredy-cats,John Brummett,"/Editorial, /Editorial/Columns, /Editorial/Columns/Local, /Editorial/Opinion",,,,,,
www.arkansasonline.com/news/2018/apr/23/man-fatally-shot-during-suspected-domestic-dispute/,https://www.arkansasonline.com/news/2018/apr/23/man-fatally-shot-during-suspected-domestic-dispute/,Police: Man who tried to intervene in reported hostage situation at Arkansas Walmart fatally shot,The Associated Press,"/News/Arkansas, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/jul/18/fight-over-food-lands-central-arkansas-couple-jail/,https://www.arkansasonline.com/news/2018/jul/18/fight-over-food-lands-central-arkansas-couple-jail/,"Fight over food lands central Arkansas couple in jail, cops say",Clara Turnage,/News/Arkansas/Crime,/Law & Government/Public Safety/Crime & Justice,/Law & Government/Public Safety/Crime & Justice,,,,
www.arkansasonline.com/news/2018/aug/10/youngsters-get-looks-in-top-groups-2018/,https://www.arkansasonline.com/news/2018/aug/10/youngsters-get-looks-in-top-groups-2018/,Razorbacks Report: Youngsters get looks in top groups,"Bob Holt, Tom Murphy","/Sports, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest",,,,,,
www.arkansasonline.com/news/2018/aug/10/readily-available-20180810/,https://www.arkansasonline.com/news/2018/aug/10/readily-available-20180810/,Readily available: Talented TEs figure highly in Hogs' new game plan,Tom Murphy,"/Sports, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest",,,,,,
www.arkansasonline.com/news/2018/aug/06/facts-life-star-charlotte-rae-dies-92/,https://www.arkansasonline.com/news/2018/aug/06/facts-life-star-charlotte-rae-dies-92/,'Facts of Life' star Charlotte Rae dies at 92,The Associated Press,"/Entertainment, /News, /News/National",,,,,,
www.arkansasonline.com/news/2018/aug/15/trump-files-case-against-ex-aide-201808/,https://www.arkansasonline.com/news/2018/aug/15/trump-files-case-against-ex-aide-201808/,Trump files case against ex-aide,Compiled by Democrat-Gazette staff from wire reports,"/News/National, /News/Politics/National, /News/Trump",,,,,,
www.arkansasonline.com/news/2018/jul/23/thief-cuts-power-steals-cash-adult-store-little-ro/,https://www.arkansasonline.com/news/2018/jul/23/thief-cuts-power-steals-cash-adult-store-little-ro/,"Cash stolen, power turned off at Little Rock adult entertainment store, workers tell police",Jaime Dunaway,"/News, /News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Central/Metro, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/aug/03/cemetery-for-black-settlers-pitched-for-1/,https://www.arkansasonline.com/news/2018/aug/03/cemetery-for-black-settlers-pitched-for-1/,Cemetery for black settlers pitched for U.S. historic list,Bill Bowden,"/News/Arkansas, /News/Arkansas/Fort-Smith, /News/Arkansas/Northwest",/News,/News,,,,
www.arkansasonline.com/news/2018/aug/17/the-pit-will-still-tailgate-despite-con/,https://www.arkansasonline.com/news/2018/aug/17/the-pit-will-still-tailgate-despite-con/,The Pit will still tailgate despite construction,Wally Hall,"/Sports, /Sports/College, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/Columnists/Like-It-Is",,,,,,
www.arkansasonline.com/news/2018/aug/01/daughter-arkansas-filmmaker-acquires-rights-legend/,https://www.arkansasonline.com/news/2018/aug/01/daughter-arkansas-filmmaker-acquires-rights-legend/,"Daughter of Arkansas filmmaker acquires rights to 'Legend of Boggy Creek,' plans to re-release movie based on Fouke Monster",AARON BRAND / The Texarkana Gazette ,"/Entertainment, /News/Arkansas, /News/Arkansas/Entertainment-And-Culture",/Arts & Entertainment/Movies,/Arts & Entertainment/Movies,,,,
www.arkansasonline.com/news/2018/mar/29/man-arrested-after-exposing-himself-ualr-womens-lo/,https://www.arkansasonline.com/news/2018/mar/29/man-arrested-after-exposing-himself-ualr-womens-lo/,Police: Man arrested after exposing himself in UALR women's locker room,Brandon Riddle,"/News, /News/Arkansas, /News/Arkansas/Crime, /Social",,,,,,
www.arkansasonline.com/news/2018/aug/01/northwest-arkansas-man-accused-raping-11-year-old-/,https://www.arkansasonline.com/news/2018/aug/01/northwest-arkansas-man-accused-raping-11-year-old-/,Authorities: Man in U.S. illegally accused of raping 11-year-old Arkansas girl,Jaime Dunaway,"/News, /News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northwest",/Law & Government/Public Safety,/Law & Government/Public Safety,,,,
www.arkansasonline.com/news/2018/jul/29/hogs-cook-up-3-more-pledges-20180729/,https://www.arkansasonline.com/news/2018/jul/29/hogs-cook-up-3-more-pledges-20180729/,UA cooks up 3 more pledges,Richard Davenport,"None/Recruiting, /Sports, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting",,,,,,
www.arkansasonline.com/news/2018/aug/17/asu-donations-hold-tuition-line-2018081-1/,https://www.arkansasonline.com/news/2018/aug/17/asu-donations-hold-tuition-line-2018081-1/,ASU donations hold tuition line,Debra Hale-Shelton,/News/Arkansas,,,,,,
www.arkansasonline.com/news/2018/sep/29/woman-detained-days-man-charged-2018092/,https://www.arkansasonline.com/news/2018/sep/29/woman-detained-days-man-charged-2018092/,Woman detained days; man charged,Arkansas Democrat-Gazette,"/News/Arkansas, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/jul/13/ed-board-signs-off-on-course-selections/,https://www.arkansasonline.com/news/2018/jul/13/ed-board-signs-off-on-course-selections/,Ed board signs off on course selections,Cynthia Howell,/News/Arkansas,/Jobs & Education/Education,/Jobs & Education/Education,,,,
www.arkansasonline.com/news/2018/aug/28/style-baking-your-way-better-burgers/,https://www.arkansasonline.com/news/2018/aug/28/style-baking-your-way-better-burgers/,Style: Baking your way to better burgers,,/Entertainment/Features/Style,,,,,,
www.arkansasonline.com/news/2018/jul/20/two-reporters-depart-little-rock-public-radio-stat/,https://www.arkansasonline.com/news/2018/jul/20/two-reporters-depart-little-rock-public-radio-stat/,Two reporters depart Little Rock public radio station KUAR,Arkansas Democrat-Gazette  ,"/News/Arkansas, /News/Arkansas/Localmedia",/Arts & Entertainment/Music & Audio/Radio,/Arts & Entertainment/Music & Audio/Radio,,,,
www.arkansasonline.com/news/2018/aug/24/bail-set-arkansan-accused-sexually-assaulting-3-ch/,https://www.arkansasonline.com/news/2018/aug/24/bail-set-arkansan-accused-sexually-assaulting-3-ch/,Bail set for Arkansan accused of sexually assaulting 3 children at preschool,Tracy Neal,"/News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northwest, /News/Arkansas/Northwest/Crime",/Law & Government/Public Safety/Crime & Justice,/Law & Government/Public Safety/Crime & Justice,,,,
www.arkansasonline.com/news/2018/aug/27/arkansas-officers-cleared-dogs-shooting-death/,https://www.arkansasonline.com/news/2018/aug/27/arkansas-officers-cleared-dogs-shooting-death/,Arkansas officers cleared in dog's shooting death,The Associated Press ,/News/Arkansas,,,,,,
www.arkansasonline.com/news/2018/jul/14/trump-faults-obama-us-response-russian-hacking/,https://www.arkansasonline.com/news/2018/jul/14/trump-faults-obama-us-response-russian-hacking/,Trump faults Obama for U.S. response to Russian hacking,The Associated Press,"/News, /News/National, /News/Politics/National",,,,,,
www.arkansasonline.com/news/2018/jul/14/letters-20180714/,https://www.arkansasonline.com/news/2018/jul/14/letters-20180714/,Letters,,"/Editorial, /Editorial/Letters, /Editorial/Opinion",,,,,,
www.arkansasonline.com/news/2018/jul/11/6-031-china-lines-on-new-list-for-tarif-2/,https://www.arkansasonline.com/news/2018/jul/11/6-031-china-lines-on-new-list-for-tarif-2/,"6,031 China lines on new list for tariffs",Compiled by Democrat-Gazette staff from wire reports,"/Business, /Business/National, /Business/World-Business, /News/National, /News/Politics/National, /News/World","/Business & Industrial, /News/Politics, /News/Business News","/Business & Industrial, /News/Politics, /News/Business News",,,,
www.arkansasonline.com/news/2018/sep/28/younger-morris-has-mind-team/,https://www.arkansasonline.com/news/2018/sep/28/younger-morris-has-mind-team/,Younger Morris has mind on team,Richard Davenport,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Recruiting, /Sports/Columnists/Recruiting-Guy",,,,,,
www.arkansasonline.com/news/2018/aug/02/ivanka-trump-says-news-media-not-enemy-people/,https://www.arkansasonline.com/news/2018/aug/02/ivanka-trump-says-news-media-not-enemy-people/,Ivanka Trump: Family separation a 'low point' in White House,The Associated Press ,"/News/National, /News/Politics/National","/Law & Government, /News/Politics","/Law & Government, /News/Politics",,,,
www.arkansasonline.com/news/2018/jul/26/walmart-makes-another-play-babies-r-us-shoppers/,https://www.arkansasonline.com/news/2018/jul/26/walmart-makes-another-play-babies-r-us-shoppers/,Walmart makes another play for Babies R Us shoppers,The Associated Press ,"/Business/Arkansas/Northwest/Walmart, /Business/Arkansas/Walmart, ",,,,,,
www.arkansasonline.com/news/2018/jul/26/rays-swap-eovaldi-for-ex-hog-beeks-2018/,https://www.arkansasonline.com/news/2018/jul/26/rays-swap-eovaldi-for-ex-hog-beeks-2018/,"Rays trade Eovaldi, receive former Hog",Compiled by Democrat-Gazette staff from wire reports,"/Sports, /Sports/Pro-Hogs, /Sports/Pros/Baseball",,,,,,
www.arkansasonline.com/news/2018/aug/12/wife-needs-to-manage-debt-confess-addic/,https://www.arkansasonline.com/news/2018/aug/12/wife-needs-to-manage-debt-confess-addic/,"DEAR ABBY: Wife needs to manage debt, confess addiction to hubby",Abigail Van Buren,"/Entertainment/Features/Highprofile, /Features/Columnists/Dear-Abby",,,,,,
www.arkansasonline.com/news/2018/aug/09/tribune-calls-39b-buyout-sinclair-which-owns-littl/,https://www.arkansasonline.com/news/2018/aug/09/tribune-calls-39b-buyout-sinclair-which-owns-littl/,"Tribune calls off $3.9B buyout by Sinclair, which owns Little Rock's KATV",The Associated Press ,"/News/Arkansas/Localmedia, /News/National",,,,,,
www.arkansasonline.com/news/2018/sep/19/man-pleads-guilty-field-dreams-site-vandalism/,https://www.arkansasonline.com/news/2018/sep/19/man-pleads-guilty-field-dreams-site-vandalism/,Man pleads guilty to 'Field of Dreams' site vandalism,,/News/National,,,,,,
www.arkansasonline.com/news/2018/jul/14/trump-may-put-up-united-front-20180714/,https://www.arkansasonline.com/news/2018/jul/14/trump-may-put-up-united-front-20180714/,"Trump, May put up united front",Compiled by Democrat-Gazette staff from wire reports,"/News/National, /News/Politics/National, /News/Trump, /News/World",,,,,,
www.arkansasonline.com/news/2018/jul/10/after-george-clooney-fine-after-motorbike-crash-it/,https://www.arkansasonline.com/news/2018/jul/10/after-george-clooney-fine-after-motorbike-crash-it/,After George Clooney 'fine' after motorbike crash in Italy,The Associated Press ,"/Entertainment, /News/World",,,,,,
www.arkansasonline.com/news/2018/jul/10/police-woman-boyfriend-pepper-sprayed-while-trying/,https://www.arkansasonline.com/news/2018/jul/10/police-woman-boyfriend-pepper-sprayed-while-trying/,"49-year-old accused of pepper-spraying North Little Rock woman in face, 'on pelvic area'",Brandon Riddle,"/News, /News/Arkansas, /News/Arkansas/Central/Metro, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/aug/07/ntsb-releases-report-deadly-duck-boat-sinking-offi/,https://www.arkansasonline.com/news/2018/aug/07/ntsb-releases-report-deadly-duck-boat-sinking-offi/,NTSB releases report on deadly duck boat sinking; officials examining electronic devices,The Associated Press ,"[News] /region/Missouri, /News/National",,,,,,
www.arkansasonline.com/news/2018/aug/24/razorback-commit-oberg-makes-best-injury-make-hers/,https://www.arkansasonline.com/news/2018/aug/24/razorback-commit-oberg-makes-best-injury-make-hers/,Razorback commit Oberg makes the best of injury to better herself,Richard Davenport,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting",,,,,,
www.arkansasonline.com/news/2018/aug/19/building-permits-20180819/,https://www.arkansasonline.com/news/2018/aug/19/building-permits-20180819/,BUILDING PERMITS,,"/Business, /Business/Arkansas",,,,,,
www.arkansasonline.com/news/2018/sep/18/i-40-lanes-close-memphis-bridge/,https://www.arkansasonline.com/news/2018/sep/18/i-40-lanes-close-memphis-bridge/,I-40 lanes to close at Memphis bridge,,/News/Arkansas,/News,/News,,,,
www.arkansasonline.com/news/2018/jun/27/trump-allies-win-s-c-n-y-races-20180627/,https://www.arkansasonline.com/news/2018/jun/27/trump-allies-win-s-c-n-y-races-20180627/,"Trump allies win S.C., N.Y. races; night’s other primary victors include Romney in Utah",STEVE PEOPLES and MEG KINNARD The Associated Press,"/News/National, /News/Politics/National",,,,,,
www.arkansasonline.com/news/2018/jul/03/trump-administration-rescind-obama-era-guidance-af/,https://www.arkansasonline.com/news/2018/jul/03/trump-administration-rescind-obama-era-guidance-af/,U.S. to stop advising schools to consider race in admissions,The Associated Press ,/News/National,,,,,,
www.arkansasonline.com/news/2018/jul/03/man-drugged-robbed-after-forced-travel-little-rock/,https://www.arkansasonline.com/news/2018/jul/03/man-drugged-robbed-after-forced-travel-little-rock/,"Man arrested on public intoxication charge tells Little Rock police he was kidnapped, drugged",Brandon Riddle,"/News, /News/Arkansas, /News/Arkansas/Central/Metro, /News/Arkansas/Crime",,,,,,
www.arkansasonline.com/news/2018/jul/03/state-panel-calls-armed-presence-all-arkansas-scho/,https://www.arkansasonline.com/news/2018/jul/03/state-panel-calls-armed-presence-all-arkansas-scho/,State panel calls for armed presence at all Arkansas schools,The Associated Press ,"/News/Arkansas, /News/Politics/Arkansas",,,,,,
www.arkansasonline.com/news/2018/jul/03/china-says-its-fully-prepared-if-trade-war-kicks-w/,https://www.arkansasonline.com/news/2018/jul/03/china-says-its-fully-prepared-if-trade-war-kicks-w/,China says it's 'fully prepared' if trade war kicks off this week,The Associated Press ,"/Business/National, /Business/World-Business, /News/National, /News/Politics/National, /News/World",,,,,,
www.arkansasonline.com/news/2018/sep/02/opening-the-doors-to-dillard-s-20180902/,https://www.arkansasonline.com/news/2018/sep/02/opening-the-doors-to-dillard-s-20180902/,TOM DILLARD: Opening the doors to Dillard's,Tom Dillard,"/Editorial, /Editorial/Columns, /Editorial/Columns/Local",/News,/News,,,,
www.arkansasonline.com/news/2018/jul/22/more-20000-still-without-power-after-arkansas-stor/,https://www.arkansasonline.com/news/2018/jul/22/more-20000-still-without-power-after-arkansas-stor/,"20,000 Arkansas customers still without power after storms, utility says",,"/News, /News/Arkansas",,,,,,
www.arkansasonline.com/news/2018/apr/23/arkansas-citys-police-chief-officer-placed-paid-ad/,https://www.arkansasonline.com/news/2018/apr/23/arkansas-citys-police-chief-officer-placed-paid-ad/,"Arkansas police chief, officer placed on paid leave, mayor says; both named in civil-rights suit",Rachel Herzog,"/News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northeast, /Social",,,,,,
www.arkansasonline.com/news/2018/jul/18/abandoned-body-found-central-arkansas-prompts-inve/,https://www.arkansasonline.com/news/2018/jul/18/abandoned-body-found-central-arkansas-prompts-inve/,Authorities investigating after body found in central Arkansas,Jaime Dunaway,"/News, /News/Arkansas, /News/Arkansas/Central",,,,,,
www.arkansasonline.com/news/2018/aug/03/crash-noted-before-deaths-of-mom-kids-2/,https://www.arkansasonline.com/news/2018/aug/03/crash-noted-before-deaths-of-mom-kids-2/,"Crash noted before deaths of mom, 2 young kids; car ended up in river under I-40 bridge",Emily Walkenhorst,/News/Arkansas,,,,,,
www.arkansasonline.com/news/2018/jul/14/builders-on-hook-to-fix-street-ruin-201/,https://www.arkansasonline.com/news/2018/jul/14/builders-on-hook-to-fix-street-ruin-201/,DRIVETIME MAHATMA: Builders on hook to fix Little Rock street ruin,Frank Fellone,"/News/Arkansas, /News/Arkansas/Columnists, /News/Arkansas/columnists/Drivetimemahatma",,,,,,
www.arkansasonline.com/news/2018/sep/03/man-gets-25-year-sentence-fatal-shooting-arkansas-/,https://www.arkansasonline.com/news/2018/sep/03/man-gets-25-year-sentence-fatal-shooting-arkansas-/,Man gets 25-year sentence in fatal shooting at Arkansas apartment complex,Jillian Kremer,"/News/Arkansas, /News/Arkansas/Crime, /News/Arkansas/Northeast",,,,,,
www.arkansasonline.com/news/2018/sep/11/arkansas-sports-complex-will-not-have-repay-funds-/,https://www.arkansasonline.com/news/2018/sep/11/arkansas-sports-complex-will-not-have-repay-funds-/,"Arkansas sports complex will not have to repay funds, jury decides",Dave Hughes,"/News/Arkansas, /News/Arkansas/Fort-Smith",,,,,,
www.arkansasonline.com/news/2018/aug/16/selective-punishment-20180816/,https://www.arkansasonline.com/news/2018/aug/16/selective-punishment-20180816/,Selective punishment,VICTOR DAVIS HANSON Creators Syndicate,"/Editorial, /Editorial/Opinion",,,,,,
www.arkansasonline.com/news/2018/jul/07/porta-potty-at-rest-stop-temporary-2018/,https://www.arkansasonline.com/news/2018/jul/07/porta-potty-at-rest-stop-temporary-2018/,DRIVETIME MAHATMA: Porta-potty at rest stop temporary,Frank Fellone,"/News/Arkansas, /News/Arkansas/columnists/Drivetimemahatma",,,,,,
www.arkansasonline.com/news/2018/aug/26/an-affordable-health-insurance-option-2/,https://www.arkansasonline.com/news/2018/aug/26/an-affordable-health-insurance-option-2/,An affordable health insurance option,ALEX M. AZAR II The Washington Post,"/Editorial, /Editorial/Columns, /Editorial/Perspective",,,,,,
www.arkansasonline.com/news/2018/aug/26/what-is-it-you-re-trying-to-say-2018082/,https://www.arkansasonline.com/news/2018/aug/26/what-is-it-you-re-trying-to-say-2018082/,KAREN MARTIN: What is it you're trying to say?,Karen Martin,"/Editorial, /Editorial/Columns, /Editorial/Columns/Local, /Editorial/Perspective, /Editorial/Perspective/Columnists",,,,,,
www.arkansasonline.com/news/2018/aug/08/eatery-worker-s-illness-prompts-new-hea-1/,https://www.arkansasonline.com/news/2018/aug/08/eatery-worker-s-illness-prompts-new-hea-1/,Eatery worker's illness prompts new health alert,Andy Davis,/News/Arkansas,,,,,,
www.arkansasonline.com/news/2018/jul/17/live-updates-chad-morris-speaks-sec-media-days/,https://www.arkansasonline.com/news/2018/jul/17/live-updates-chad-morris-speaks-sec-media-days/,LIVE UPDATES: Chad Morris speaks at SEC Media Days,Scottie Bordelon,"/Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest",,,,,,
www.arkansasonline.com/news/2018/aug/09/arkansas-childrens-hospital-750000-gift-will-help-/,https://www.arkansasonline.com/news/2018/aug/09/arkansas-childrens-hospital-750000-gift-will-help-/,"Arkansas Children's Hospital: $750,000 gift will help it to double size of clinic",Andy Davis,"/News/Arkansas, /News/Arkansas/Northeast",,,,,,
www.arkansasonline.com/news/2018/aug/28/dear-abby-friend-goes-to-bat-with-boss-/,https://www.arkansasonline.com/news/2018/aug/28/dear-abby-friend-goes-to-bat-with-boss-/,DEAR ABBY: Friend goes to bat with boss and wins co-worker a raise,Abigail Van Buren,"/Entertainment/Features/Highprofile, /Entertainment/Features/Northwest, /Features/Columnists/Dear-Abby",,,,,,
www.arkansasonline.com/news/2018/sep/09/nfl-arkansans-20180909/,https://www.arkansasonline.com/news/2018/sep/09/nfl-arkansans-20180909/,NFL Arkansans,Todd Pearce,"/Sports, /Sports/Pros/Football",,,,,,
www.arkansasonline.com/news/2018/sep/09/doves-in-the-fog-20180909/,https://www.arkansasonline.com/news/2018/sep/09/doves-in-the-fog-20180909/,Doves in the fog,Bryan Hendricks,"/Sports, /Sports/Outdoors, /Sports/Outdoors/Hunting",,,,,,
www.arkansasonline.com/news/2018/sep/09/early-teal-season-the-appetizer-for-duc/,https://www.arkansasonline.com/news/2018/sep/09/early-teal-season-the-appetizer-for-duc/,Early teal season the appetizer for duck hunters,Bryan Hendricks,"/Sports, /Sports/Columnists, /Sports/Outdoors",,,,,,
www.arkansasonline.com/news/2018/aug/16/w-va-looking-for-its-first-big-12-title/,https://www.arkansasonline.com/news/2018/aug/16/w-va-looking-for-its-first-big-12-title/,West Virginia looking for first Big 12 championship,The Associated Press,"/Sports, /Sports/College/Football",,,,,,
www.arkansasonline.com/news/2018/aug/15/espn-300-junior-prospect-high-hogs/,https://www.arkansasonline.com/news/2018/aug/15/espn-300-junior-prospect-high-hogs/,ESPN 300 junior prospect high on Hogs,Richard Davenport,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting",,,,,,
www.arkansasonline.com/news/2018/aug/15/q-junior-dt-tj-smith/,https://www.arkansasonline.com/news/2018/aug/15/q-junior-dt-tj-smith/,Q&A with junior T.J. Smith,Richard Davenport,"None/Recruiting, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting",,,,,,
www.arkansasonline.com/news/2018/aug/16/state-sports-briefs-20180816/,https://www.arkansasonline.com/news/2018/aug/16/state-sports-briefs-20180816/,State Sports Briefs,Democrat-Gazette Press Services,"/Sports, /Sports/College",,,,,,
www.arkansasonline.com/news/2018/aug/29/sentence-is-12-years-in-17-drunken-cras/,https://www.arkansasonline.com/news/2018/aug/29/sentence-is-12-years-in-17-drunken-cras/,Sentence is 12 years in drunken Little Rock crash that killed mom of 5,John Lynch,"/News/Arkansas, /News/Arkansas/Crime",,,,,,
