contentID,lag,min,max,count
www.arkansasonline.com/news/2018/aug/03/hogs-land-texas-dt-enoch-jackson/,11,2018-08-03,2018-08-14,55
www.arkansasonline.com/news/2018/aug/19/facts-lies-and-videotape-20180819/,11,2018-08-19,2018-08-30,101
www.arkansasonline.com/news/2018/jul/11/arkansas-arts-center-executive-director-leaving-jo/,11,2018-07-12,2018-07-23,66
www.arkansasonline.com/news/2018/aug/12/pets-eat-like-royalty-owners-eat-like-p/,11,2018-08-13,2018-08-24,5
www.arkansasonline.com/news/2018/aug/19/she-s-roommate-to-his-kin-20180819/,11,2018-08-19,2018-08-30,7
www.arkansasonline.com/news/2018/jul/09/central-arkansas-daycare-worker-accused-abusing-tw/,11,2018-07-09,2018-07-20,239
www.arkansasonline.com/news/2018/may/18/hogs-qb-target-ready-to-make-call-20180/,11,2018-07-24,2018-08-04,7
www.arkansasonline.com/news/2018/aug/13/lr-man-hid-child-porn-in-his-bible-chil/,11,2018-08-13,2018-08-24,71
www.arkansasonline.com/news/2009/oct/25/forgotten-and-found-2-girls-1-mystery-rem-20091025/,11,2018-07-15,2018-07-26,3
www.arkansasonline.com/news/2018/apr/24/facebook-profile-lands-arkansas-sex-offender-jail-/,11,2018-07-01,2018-07-12,8
www.arkansasonline.com/news/2018/mar/06/antique-store-little-rocks-hillcrest-neighborhood-/,11,2018-07-16,2018-07-27,3
www.arkansasonline.com/news/2018/jul/06/son-of-a-former-hog-commits-to-2019-cla/,11,2018-07-06,2018-07-17,60
www.arkansasonline.com/news/2018/aug/19/economics-101-20180819/,11,2018-08-19,2018-08-30,10
www.arkansasonline.com/news/2018/aug/21/little-rock-baby-store-pickles-ice-cream-close-aft/,11,2018-08-21,2018-09-01,197
www.arkansasonline.com/news/2018/jul/18/dear-abby-grandma-is-at-a-loss-for-word/,11,2018-07-18,2018-07-29,37
www.arkansasonline.com/news/2018/aug/19/explaining-a-disaster-20180819/,11,2018-08-19,2018-08-30,25
www.arkansasonline.com/news/2018/jul/06/time-out-arkansas-wr-target/,11,2018-07-06,2018-07-17,29
www.arkansasonline.com/news/2018/aug/18/election-sign-ups-in-lr-hit-a-record-20/,11,2018-08-18,2018-08-29,34
www.arkansasonline.com/news/2018/jul/10/judge-to-let-state-defend-transfer-rule-1/,11,2018-07-10,2018-07-21,6
www.arkansasonline.com/news/2018/aug/18/3-people-seek-maumelle-mayor-s-seat-201/,11,2018-08-18,2018-08-29,8
www.arkansasonline.com/news/2018/jul/29/legacy-to-uphold-20180729/,11,2018-07-29,2018-08-09,119
www.arkansasonline.com/news/2018/apr/30/former-arkansas-county-judge-state-senator-pleads-/,11,2018-07-20,2018-07-31,7
www.arkansasonline.com/news/2018/aug/08/dear-abby-baby-in-the-buff-causes-grand/,11,2018-08-08,2018-08-19,33
www.arkansasonline.com/news/2018/aug/09/little-rock-receives-record-rainfall-more-forecast/,11,2018-08-09,2018-08-20,107
www.arkansasonline.com/news/2018/jul/12/restaurant-helmed-southern-gourmasian-chef-expands/,11,2018-07-13,2018-07-24,3
www.arkansasonline.com/news/2018/aug/19/arkansan-billy-bob-thornton-a-goliath-a/,11,2018-08-19,2018-08-30,49
www.arkansasonline.com/news/2018/may/08/justice-hopeful-rips-dark-money-attacks-1/,11,2018-07-27,2018-08-07,6
www.arkansasonline.com/news/2018/jul/30/dear-abby-man-s-devotion-to-his-mom-spo/,11,2018-07-30,2018-08-10,59
www.arkansasonline.com/news/2018/aug/16/arkansas-intent-quick-turnaround-under-chad-morris/,11,2018-08-16,2018-08-27,27
www.arkansasonline.com/news/2018/aug/18/647-053-in-penalties-levied-on-used-car/,11,2018-08-18,2018-08-29,98
www.arkansasonline.com/news/2018/may/10/jury-deliberates-10-minutes-finding-arkansan-guilt/,10,2018-07-30,2018-08-09,3
www.arkansasonline.com/news/2018/jul/22/storms-blow-through-leave-a-mess-201807-1/,10,2018-07-22,2018-08-01,85
www.arkansasonline.com/news/2018/jul/25/11-year-old-girl-catches-piranha-relative-oklahoma/,10,2018-07-25,2018-08-04,57
www.arkansasonline.com/news/2018/jul/08/model-t-s-notion-stirs-imaginations-201-1/,10,2018-07-08,2018-07-18,65
www.arkansasonline.com/news/2018/jul/08/study-links-sick-tenants-to-run-down-ap/,10,2018-07-08,2018-07-18,116
www.arkansasonline.com/news/2018/apr/23/arkansas-heart-hospital-launching-food-truck-featu/,10,2018-07-23,2018-08-02,2
www.arkansasonline.com/news/2018/aug/12/state-says-casinos-amendment-to-cut-3-y-1/,10,2018-08-12,2018-08-22,64
www.arkansasonline.com/news/2018/aug/01/police-father-was-texting-when-he-ran-over-toddler/,10,2018-08-01,2018-08-11,146
www.arkansasonline.com/news/2018/aug/17/man-24-arrested-east-arkansas-shooting/,10,2018-08-18,2018-08-28,15
www.arkansasonline.com/news/2018/jul/31/dear-abby-baby-in-day-care-plays-favori/,10,2018-07-31,2018-08-10,41
www.arkansasonline.com/news/2018/mar/31/pot-panel-member-defends-his-scoring-20/,10,2018-07-30,2018-08-09,2
www.arkansasonline.com/news/2018/aug/07/under-its-thumb-20180807/,10,2018-08-07,2018-08-17,24
www.arkansasonline.com/news/2018/aug/02/body-found-north-little-rock-possible-homicide-aut/,10,2018-08-02,2018-08-12,147
www.arkansasonline.com/news/2018/aug/19/much-arkansas-risk-storms-damaging-winds-isolated-/,10,2018-08-19,2018-08-29,32
www.arkansasonline.com/news/2018/jul/31/missouri-man-wins-100000-scratch-ticket-purchased-/,10,2018-07-31,2018-08-10,76
www.arkansasonline.com/news/2018/jul/07/woo-pig-cookout-opportunity-woo-recruits/,10,2018-07-07,2018-07-17,18
www.arkansasonline.com/news/2018/jul/24/as-american-as-cherry-pie-20180724/,10,2018-07-24,2018-08-03,24
www.arkansasonline.com/news/2018/aug/20/historic-resting-place-gets-repairs-201/,10,2018-08-20,2018-08-30,46
www.arkansasonline.com/news/2018/aug/23/the-uniter-20180823/,10,2018-08-23,2018-09-02,135
www.arkansasonline.com/news/2018/aug/13/another-arkansas-restaurant-employee-tests-positiv/,10,2018-08-13,2018-08-23,115
www.arkansasonline.com/news/2018/jul/19/dear-abby-widow-returns-to-the-dating-p/,10,2018-07-19,2018-07-29,48
www.arkansasonline.com/news/2018/aug/01/new-broadcast-reporter-joins-little-rock-tv-statio/,10,2018-08-01,2018-08-11,104
www.arkansasonline.com/news/2018/aug/18/burns-park-s-secret-tunnel-has-historic/,10,2018-08-18,2018-08-28,10
www.arkansasonline.com/news/2018/jul/30/longtime-lawman-holladay-retiring-20180/,10,2018-07-30,2018-08-09,96
www.arkansasonline.com/news/2018/aug/22/lotsa-pasta-olive-garden-offers-year-never-ending-/,10,2018-08-22,2018-09-01,43
www.arkansasonline.com/news/2018/aug/09/daily-record-20180809/,10,2018-08-09,2018-08-19,9
www.arkansasonline.com/news/2018/aug/14/amber-alert-issued-missing-infant-arkansas-man-sta/,10,2018-08-14,2018-08-24,150
www.arkansasonline.com/news/2018/aug/09/dear-abby-mom-charges-daughter-in-law-r/,10,2018-08-09,2018-08-19,24
www.arkansasonline.com/news/2018/jul/22/conway-based-firm-buys-comfort-suites-n/,10,2018-07-22,2018-08-01,149
www.arkansasonline.com/news/2018/aug/19/north-little-rock-man-accused-beating-pregnant-gir/,10,2018-08-19,2018-08-29,102
www.arkansasonline.com/news/2018/aug/14/dear-abby-friendship-with-woman-makes-w/,10,2018-08-14,2018-08-24,32
www.arkansasonline.com/news/2018/may/14/hogs-bb-adds-big-man-2018-class/,10,2018-07-14,2018-07-24,9
www.arkansasonline.com/news/2018/aug/01/accident-wet-arkansas-road-leaves-1-minor-dead-2-i/,10,2018-08-01,2018-08-11,121
www.arkansasonline.com/news/2018/jul/27/fifth-defensive-lineman-in-19-class-ple/,10,2018-07-27,2018-08-06,17
www.arkansasonline.com/news/2018/aug/14/buy-fair-oreos-all-year-long-20180814/,10,2018-08-14,2018-08-24,6
www.arkansasonline.com/news/2018/jul/14/regional-airport-access-road-focus-of-n/,10,2018-07-14,2018-07-24,3
www.arkansasonline.com/news/2018/aug/15/gunshot-victim-s-last-word-ruled-out-by/,10,2018-08-15,2018-08-25,119
www.arkansasonline.com/news/2018/jul/10/bill-clinton-george-w-bush-join-59-scholars-arkans/,10,2018-07-10,2018-07-20,39
www.arkansasonline.com/news/2018/jul/15/razorback-uniforms-called-clean-and-sick-recruits/,10,2018-07-15,2018-07-25,91
www.arkansasonline.com/news/2018/aug/10/dear-abby-one-way-friendship-ends-but-f/,9,2018-08-10,2018-08-19,42
www.arkansasonline.com/news/2018/aug/10/theater-for-life-20180810/,9,2018-08-10,2018-08-19,41
www.arkansasonline.com/news/2018/aug/05/why-waste-money-on-wedding-cake-make-it/,9,2018-08-06,2018-08-15,8
www.arkansasonline.com/news/2018/aug/10/daily-record-20180810/,9,2018-08-10,2018-08-19,11
www.arkansasonline.com/news/2018/aug/21/judge-denies-request-to-seal-suit-20180/,9,2018-08-21,2018-08-30,36
www.arkansasonline.com/news/2018/aug/13/judge-dea-satisfy-files-bid/,9,2018-08-13,2018-08-22,223
www.arkansasonline.com/news/2018/jul/21/cutting-the-cable-revisite-with-philo-t/,9,2018-07-21,2018-07-30,8
www.arkansasonline.com/news/2018/aug/24/southern-charm-20180824/,9,2018-08-24,2018-09-02,44
www.arkansasonline.com/news/2018/aug/17/boundaries-20180817/,9,2018-08-17,2018-08-26,11
www.arkansasonline.com/news/2018/jul/15/new-program-to-let-museum-s-art-speak-t/,9,2018-07-15,2018-07-24,16
www.arkansasonline.com/news/2018/jul/05/36-year-old-arkansan-accused-taking-pictures-man-s/,9,2018-07-05,2018-07-14,118
www.arkansasonline.com/news/2018/jul/09/UAresearchersontrailofterrorismpatterns/,9,2018-07-09,2018-07-18,21
www.arkansasonline.com/news/2018/jul/18/part-arkansas-risk-storms-other-portions-state-hea/,9,2018-07-18,2018-07-27,60
www.arkansasonline.com/news/2018/jul/14/personal-space-20180714/,9,2018-07-14,2018-07-23,18
www.arkansasonline.com/news/2018/jul/23/state-picking-up-storm-debris-trying-to/,9,2018-07-23,2018-08-01,88
www.arkansasonline.com/news/2018/aug/22/brummett-online-shot-through-snark/,9,2018-08-22,2018-08-31,243
www.arkansasonline.com/news/2018/mar/06/little-rock-teacher-arrested-after-dispute-tv-news/,9,2018-07-25,2018-08-03,2
www.arkansasonline.com/news/2018/may/01/kidnapping-arkansas-park-was-result-drug-deal-gone/,9,2018-07-25,2018-08-03,6
www.arkansasonline.com/news/2018/apr/22/researcher-digs-into-ancient-caddo-myst-1/,9,2018-07-23,2018-08-01,3
www.arkansasonline.com/news/2018/jul/18/2-teens-previously-held-central-arkansas-womans-ab/,9,2018-07-18,2018-07-27,188
www.arkansasonline.com/news/2018/aug/03/tractor-runs-stop-sign-kills-2-people-collision-po/,9,2018-08-03,2018-08-12,149
www.arkansasonline.com/news/2018/aug/12/ua-gets-two-new-sorority-houses-2018081/,9,2018-08-12,2018-08-21,86
www.arkansasonline.com/news/2018/jul/02/police-assault-weapon-used-shooting-little-rock-ho/,9,2018-07-02,2018-07-11,35
www.arkansasonline.com/news/2018/jul/31/wage-ballot-issue-passes-threshold-2018/,9,2018-07-31,2018-08-09,31
www.arkansasonline.com/news/2018/aug/11/personal-space-20180811/,9,2018-08-11,2018-08-20,15
www.arkansasonline.com/news/2018/aug/19/woman-dragged-boyfriend-arrested-drink-/,9,2018-08-19,2018-08-28,8
www.arkansasonline.com/news/2018/aug/24/arkansan-atkinson-no-stranger-to-racism/,9,2018-08-24,2018-09-02,69
www.arkansasonline.com/news/2018/jul/03/heritage-chief-oks-mixed-use-development-little-ro/,9,2018-07-03,2018-07-12,32
www.arkansasonline.com/news/2018/aug/23/arkansas-mother-accused-beating-16-year-old-daught/,9,2018-08-23,2018-09-01,101
www.arkansasonline.com/news/2018/jul/01/where-are-they-now-20180701-1/,9,2018-07-05,2018-07-14,3
www.arkansasonline.com/news/2018/aug/22/letters-20180822/,9,2018-08-22,2018-08-31,16
www.arkansasonline.com/news/2018/jul/19/transitions-happy-egg-reopen-sandys-homeplace-cafe/,9,2018-07-20,2018-07-29,6
www.arkansasonline.com/news/2018/jul/28/daily-record-20180728/,9,2018-07-28,2018-08-06,8
www.arkansasonline.com/news/2018/aug/21/write-relationship-off-as-two-month-lea/,9,2018-08-21,2018-08-30,17
www.arkansasonline.com/news/2018/apr/03/arkansas-ag-announces-pregnancy-social-media/,9,2018-07-30,2018-08-08,5
www.arkansasonline.com/news/2018/jul/09/woman-pledges-to-repay-cemetery-2018070-1/,9,2018-07-09,2018-07-18,89
www.arkansasonline.com/news/2018/jul/15/amazon-hyping-grocery-offerings-2018071/,9,2018-07-16,2018-07-25,6
www.arkansasonline.com/news/2018/may/09/chain-reaction-crash-on-i-30-kills-driv/,9,2018-07-19,2018-07-28,3
www.arkansasonline.com/news/2018/aug/12/candidates-address-lr-resources-crime-2/,9,2018-08-12,2018-08-21,22
www.arkansasonline.com/news/2018/aug/04/methodist-newspaper-goes-digital-201808/,9,2018-08-04,2018-08-13,27
www.arkansasonline.com/news/2018/jun/30/pot-license-irregularities-uncovered-20-1/,9,2018-07-02,2018-07-11,3
www.arkansasonline.com/news/2018/jul/19/pity-for-potus-20180719/,9,2018-07-19,2018-07-28,118
www.arkansasonline.com/news/2018/aug/23/mama-chi-dead-at-71-ran-empire-20180823/,9,2018-08-23,2018-09-01,260
www.arkansasonline.com/news/2018/may/11/boyfriend-arkansas-woman-arrested-her-strangulatio/,9,2018-08-01,2018-08-10,2
www.arkansasonline.com/news/2018/jul/24/sheriff-mailbox-explosion-prairie-county-may-have-/,9,2018-07-24,2018-08-02,80
www.arkansasonline.com/news/2018/jul/15/i-30-hearing-attracts-350-people-201807/,9,2018-07-15,2018-07-24,15
www.arkansasonline.com/news/2018/jul/13/friendship-tested-20180713/,9,2018-07-14,2018-07-23,6
www.arkansasonline.com/news/2018/aug/22/notable-arkansas-women-20180822/,9,2018-08-22,2018-08-31,39
www.arkansasonline.com/news/2018/jul/15/charles-turner-coleman-20180715/,9,2018-07-15,2018-07-24,65
www.arkansasonline.com/news/2018/aug/17/rivalry-series-set-for-uca-ualr-2018081/,9,2018-08-17,2018-08-26,21
www.arkansasonline.com/news/2018/aug/21/mr-holland-s-opus-20180821/,9,2018-08-21,2018-08-30,26
www.arkansasonline.com/news/2018/aug/17/teacher-of-year-semi-finalists-released/,9,2018-08-17,2018-08-26,29
www.arkansasonline.com/news/2018/jul/09/1918-women-take-their-shot-20180709/,9,2018-07-09,2018-07-18,12
www.arkansasonline.com/news/2018/may/31/arkansas-court-no-more-relief-man-who-killed-hiker/,9,2018-07-02,2018-07-11,12
www.arkansasonline.com/news/2018/jul/24/federal-judge-wont-stop-i-630-work-little-rock/,9,2018-07-24,2018-08-02,105
www.arkansasonline.com/news/2018/jul/20/dear-abby-hurt-turns-to-anger-as-video-/,9,2018-07-20,2018-07-29,28
www.arkansasonline.com/news/2018/aug/04/state-sports-briefs-20180804/,9,2018-08-04,2018-08-13,16
www.arkansasonline.com/news/2018/aug/24/judge-release-or-retry-man-in-88-rape-k/,9,2018-08-24,2018-09-02,165
www.arkansasonline.com/news/2018/apr/13/no-prison-time-ex-arkansas-department-human-servic/,9,2018-07-31,2018-08-09,5
www.arkansasonline.com/news/2018/aug/24/phasing-in-tax-changes-next-step-for-ta/,9,2018-08-24,2018-09-02,37
www.arkansasonline.com/news/2018/jul/29/old-school-building-turns-into-butterfl/,9,2018-07-29,2018-08-07,52
www.arkansasonline.com/news/2018/jul/04/other-days-20150704/,9,2018-07-04,2018-07-13,6
www.arkansasonline.com/news/2018/aug/06/three-feeding-patterns-you-should-know-catfish/,9,2018-08-06,2018-08-15,5
www.arkansasonline.com/news/2018/aug/21/great-country-or-not-20180821/,9,2018-08-21,2018-08-30,109
www.arkansasonline.com/news/2018/jun/24/earle-guard-makes-his-point-while-earni/,9,2018-07-04,2018-07-13,7
www.arkansasonline.com/news/2018/aug/10/want-stay-healthy-while-flying-follow-advice-aviat/,9,2018-08-10,2018-08-19,22
www.arkansasonline.com/news/2018/aug/21/feel-like-a-number-20180821/,9,2018-08-21,2018-08-30,53
www.arkansasonline.com/news/2018/aug/19/lake-ouachita-consistent-in-major-bass-/,9,2018-08-19,2018-08-28,4
www.arkansasonline.com/news/2018/aug/12/real-estate-transactions-20180812/,8,2018-08-12,2018-08-20,27
www.arkansasonline.com/news/2018/aug/17/ex-arkansas-high-school-teacher-and-coach-pleads-g/,8,2018-08-17,2018-08-25,186
www.arkansasonline.com/news/2018/jul/13/granik-s-socialist-realist-agenda-20180/,8,2018-07-13,2018-07-21,6
www.arkansasonline.com/news/2018/jun/30/burns-park-s-m60-ordered-to-roll-out-20-1/,8,2018-07-01,2018-07-09,46
www.arkansasonline.com/news/2018/jul/05/street-chase-arkansas-leaves-1-injured-police-say/,8,2018-07-05,2018-07-13,46
www.arkansasonline.com/news/2018/jul/25/director-of-plant-board-is-retiring-201/,8,2018-07-25,2018-08-02,71
www.arkansasonline.com/news/2018/mar/26/northwest-arkansas-man-accused-sexually-abusing-11/,8,2018-07-30,2018-08-07,3
www.arkansasonline.com/news/2018/jun/16/letters-20180616/,8,2018-07-12,2018-07-20,22
www.arkansasonline.com/news/2018/aug/21/owner-hotel-near-dogpatch-files-evict-firm-ceo-gro/,8,2018-08-21,2018-08-29,160
www.arkansasonline.com/news/2018/jul/13/dear-abby-crush-on-married-boss-causes-/,8,2018-07-13,2018-07-21,55
www.arkansasonline.com/news/2018/jul/29/new-parks-equipment-aimed-older-kids/,8,2018-07-31,2018-08-08,3
www.arkansasonline.com/news/2018/mar/26/police-investigating-after-woman-found-dead-inside/,8,2018-08-01,2018-08-09,2
www.arkansasonline.com/news/2018/jul/15/mother-s-football-background-motivation/,8,2018-07-15,2018-07-23,13
www.arkansasonline.com/news/2018/jul/02/wolfe-ready-announce-hogs-and-aggies/,8,2018-07-02,2018-07-10,31
www.arkansasonline.com/news/2018/aug/19/spoiler-alert-time-to-ruin-cfp-endgame-/,8,2018-08-19,2018-08-27,59
www.arkansasonline.com/news/2018/aug/23/letters-20180823/,8,2018-08-23,2018-08-31,10
www.arkansasonline.com/news/2018/jul/23/66-year-old-man-wheelchair-killed-fatal-wreck-poli/,8,2018-07-23,2018-07-31,106
www.arkansasonline.com/news/2018/jul/15/cicada-sounds-are-love-songs-summer/,8,2018-07-16,2018-07-24,2
www.arkansasonline.com/news/2018/jun/29/man-fined-100-turkey-likes-his-yard/,8,2018-07-02,2018-07-10,2
www.arkansasonline.com/news/2018/jul/03/dear-abby-long-distance-love-may-be-dri/,8,2018-07-03,2018-07-11,27
www.arkansasonline.com/news/2018/aug/23/airplane-has-hard-landing-on-island-201-1/,8,2018-08-23,2018-08-31,71
www.arkansasonline.com/news/2018/may/22/taco-restaurant-central-arkansas-roots-expand-tenn/,8,2018-07-25,2018-08-02,5
www.arkansasonline.com/news/2018/jul/08/lonoke-company-buys-west-lr-hampton-inn/,8,2018-07-08,2018-07-16,110
www.arkansasonline.com/news/2018/jul/23/full-list-high-school-football-coaching-changes-ar/,8,2018-07-23,2018-07-31,77
www.arkansasonline.com/news/2018/jul/12/suspect-arrested-in-suspect-in-lottery-/,8,2018-07-12,2018-07-20,15
www.arkansasonline.com/news/2018/jul/15/howard-slowed-in-summer-league-20180715/,8,2018-07-15,2018-07-23,23
www.arkansasonline.com/news/2017/jul/27/police-charge-16-year-old-in-newport-of/,8,2018-07-11,2018-07-19,2
www.arkansasonline.com/news/2018/aug/21/builders-boats-get-rid-tariffs/,8,2018-08-21,2018-08-29,7
www.arkansasonline.com/news/2018/aug/11/daily-record-20180811/,8,2018-08-11,2018-08-19,10
www.arkansasonline.com/news/2018/apr/03/pulaski-county-special-school-district-superintend/,8,2018-07-31,2018-08-08,6
www.arkansasonline.com/news/2018/aug/25/dhs-appeals-judge-s-order-on-files-of-a-1/,8,2018-08-25,2018-09-02,153
www.arkansasonline.com/news/2018/jul/02/states-medical-marijuana-panel-votes-explore-hirin/,8,2018-07-02,2018-07-10,11
www.arkansasonline.com/news/2018/aug/11/after-video-england-officer-fired-20180-1/,8,2018-08-11,2018-08-19,39
www.arkansasonline.com/news/2018/jul/30/vehicle-flips-multiple-times-little-rock-partially/,8,2018-07-30,2018-08-07,166
www.arkansasonline.com/news/2018/aug/20/letters-20180820/,8,2018-08-20,2018-08-28,18
www.arkansasonline.com/news/2018/aug/12/building-permits-20180812-1/,8,2018-08-12,2018-08-20,25
www.arkansasonline.com/news/2018/jul/17/highway-meeting-to-show-plan-to-redo-ca/,8,2018-07-17,2018-07-25,163
www.arkansasonline.com/news/2018/jun/29/arkansas-ag-ex-exec-health-care-firm-bilked-medica/,8,2018-07-02,2018-07-10,7
www.arkansasonline.com/news/2018/jul/01/jacksonville-officer-dies-of-own-gunsho/,8,2018-07-01,2018-07-09,98
www.arkansasonline.com/news/2018/jul/22/randolph-donald-dennis/,8,2018-07-22,2018-07-30,35
www.arkansasonline.com/news/2018/may/11/20-arkansans-earn-merit-scholarships-20/,8,2018-08-01,2018-08-09,2
www.arkansasonline.com/news/2018/aug/07/police-arkansas-woman-accused-drunk-driving-endang/,8,2018-08-07,2018-08-15,222
www.arkansasonline.com/news/2018/apr/03/newspaper-carrier-stumbles-upon-dead-nude-body-str/,8,2018-07-18,2018-07-26,5
www.arkansasonline.com/news/2018/aug/03/news-in-brief-20160803/,8,2018-08-03,2018-08-11,7
www.arkansasonline.com/news/2018/aug/07/adviser-details-tax-cut-scenarios-20180/,8,2018-08-07,2018-08-15,38
www.arkansasonline.com/news/2018/jul/25/state-lawmaker-accused-failing-pay-taxes-can-trave/,8,2018-07-25,2018-08-02,48
www.arkansasonline.com/news/2018/aug/11/dear-abby-friend-lends-her-wedding-dres/,8,2018-08-11,2018-08-19,28
www.arkansasonline.com/news/2018/jul/17/the-challenges-of-a-city-20180717/,8,2018-07-17,2018-07-25,99
www.arkansasonline.com/news/2018/jul/30/hottest-part-summer-not-necessarily-over-weather-s/,8,2018-07-30,2018-08-07,49
www.arkansasonline.com/news/2018/jul/17/trump-unfazed-gop-criticismsays-putin-meeting-was/,8,2018-07-17,2018-07-25,149
www.arkansasonline.com/news/2018/aug/22/no-turkish-delight-today-20180822/,8,2018-08-22,2018-08-30,27
www.arkansasonline.com/news/2018/aug/07/former-ua-standout-india-lewis-dies-36/,8,2018-08-08,2018-08-16,174
www.arkansasonline.com/news/2018/jul/23/judge-upholds-arkansas-suspension-medicaid-payment/,8,2018-07-23,2018-07-31,31
www.arkansasonline.com/news/2018/aug/13/police-arkansas-mother-arrested-death-10-month-old/,8,2018-08-14,2018-08-22,24
www.arkansasonline.com/news/2018/jul/12/robbed-gunpoint-north-little-rock-skate-park-3-men/,8,2018-07-12,2018-07-20,42
www.arkansasonline.com/news/2018/jul/01/building-permits-20180701/,8,2018-07-01,2018-07-09,12
www.arkansasonline.com/news/2018/jul/12/restaurant-transitions-flints-open-downtown-lr-cen/,8,2018-07-12,2018-07-20,16
www.arkansasonline.com/news/2018/aug/18/dear-abby-daughter-s-birth-reawakens-me/,8,2018-08-18,2018-08-26,14
www.arkansasonline.com/news/2018/aug/19/f-oneil-griffin/,8,2018-08-19,2018-08-27,39
www.arkansasonline.com/news/2018/jul/04/a-fierce-fourth-of-july-20180704/,8,2018-07-04,2018-07-12,21
www.arkansasonline.com/news/2018/aug/19/methodist-family-health-thanks-doctors-/,8,2018-08-19,2018-08-27,6
www.arkansasonline.com/news/2018/aug/14/nlr-center-said-planned-by-amazon-20180/,8,2018-08-14,2018-08-22,323
www.arkansasonline.com/news/2018/aug/21/stabbed-by-son-man-tells-officers-polic/,8,2018-08-21,2018-08-29,34
www.arkansasonline.com/news/2018/aug/25/fast-casual-asian-restaurant-chain-closing-outlet-/,8,2018-08-25,2018-09-02,383
www.arkansasonline.com/news/2018/may/07/multiple-ieds-seized-pulaski-county-man-police-say/,8,2018-07-23,2018-07-31,3
www.arkansasonline.com/news/2018/may/20/photos-firefighters-battle-large-blaze-west-little/,8,2018-07-09,2018-07-17,5
www.arkansasonline.com/news/2017/jun/15/bail-denied-for-accused-in-newport-2017-1/,8,2018-07-11,2018-07-19,2
www.arkansasonline.com/news/2018/jul/20/malzahn-has-praise-for-morris-20180720/,8,2018-07-20,2018-07-28,54
www.arkansasonline.com/news/2018/aug/08/least-7-inches-rain-recorded-part-pulaski-county-m/,8,2018-08-08,2018-08-16,166
www.arkansasonline.com/news/2018/jul/18/williams-bested-for-top-female-prep-ath/,8,2018-07-18,2018-07-26,11
www.arkansasonline.com/news/2018/aug/24/insurers-ok-d-to-raise-rates-on-some-pl-1/,8,2018-08-24,2018-09-01,36
www.arkansasonline.com/news/2018/jul/21/dear-abby-woman-seeks-reconciliation-af/,8,2018-07-21,2018-07-29,16
www.arkansasonline.com/news/2018/jul/09/family-members-razorback-experince-intrigues-top-j/,8,2018-07-09,2018-07-17,51
www.arkansasonline.com/news/2018/jun/30/motorcyclist-killed-head-crash-little-rock-suv-dri/,8,2018-07-01,2018-07-09,5
www.arkansasonline.com/news/2018/jul/19/black-bear-diner-chain-said-be-coming-soon-north-l/,8,2018-07-19,2018-07-27,22
www.arkansasonline.com/news/2018/may/18/police-former-playboy-model-apparently-jumps-death/,8,2018-07-31,2018-08-08,5
www.arkansasonline.com/news/2018/aug/01/brummett-online-call-baby-sitter/,8,2018-08-01,2018-08-09,93
www.arkansasonline.com/news/2018/jul/05/restaurant-transitions-no-opening-date-set-little-/,8,2018-07-05,2018-07-13,6
www.arkansasonline.com/news/2018/may/18/rawleigh-connection-has-top-texas-receiver-high-ho/,8,2018-07-22,2018-07-30,2
www.arkansasonline.com/news/2018/jul/25/van-horn-hogs-far-from-settled-20180725/,8,2018-07-25,2018-08-02,34
www.arkansasonline.com/news/2018/apr/13/deaths-dad-daughter-baby-other-man-tied-incest-cas/,8,2018-07-16,2018-07-24,7
www.arkansasonline.com/news/2018/apr/10/police-little-rock-woman-shot-altercation-ex-boyfr/,8,2018-07-27,2018-08-04,2
www.arkansasonline.com/news/2018/jul/01/petitions-offered-to-office-hopefuls-fi/,8,2018-07-01,2018-07-09,5
www.arkansasonline.com/news/2018/aug/08/achievement-places-20180808/,8,2018-08-08,2018-08-16,18
www.arkansasonline.com/news/2018/aug/19/proper-fit-in-seat-is-key-to-the-well-d/,8,2018-08-19,2018-08-27,5
www.arkansasonline.com/news/2018/jul/01/other-days-20180701/,8,2018-07-01,2018-07-09,5
www.arkansasonline.com/news/2018/aug/25/i-630-work-to-stop-traffic-close-lanes-/,8,2018-08-25,2018-09-02,25
www.arkansasonline.com/news/2018/jul/29/bankruptcy-watch-20180729/,8,2018-07-29,2018-08-06,12
www.arkansasonline.com/news/2018/aug/17/current-miss-america-leadership-including-former-m/,7,2018-08-17,2018-08-24,362
www.arkansasonline.com/news/2018/aug/24/meyer-got-nothing-but-a-slap-on-the-wri-1/,7,2018-08-24,2018-08-31,44
www.arkansasonline.com/news/2018/aug/19/meredith-caroline-velez-grant-logan-hod/,7,2018-08-19,2018-08-26,10
www.arkansasonline.com/news/2018/aug/22/state-sports-briefs-20180822/,7,2018-08-22,2018-08-29,293
www.arkansasonline.com/news/2018/jul/05/pops-river-photos-annual-july-4-celebration-downto/,7,2018-07-05,2018-07-12,12
www.arkansasonline.com/news/2018/aug/23/83-year-old-central-arkansas-man-claims-100000-lot/,7,2018-08-23,2018-08-30,59
www.arkansasonline.com/news/2018/aug/22/suing-inmates-call-jail-unsafe-20180822/,7,2018-08-22,2018-08-29,51
www.arkansasonline.com/news/2018/aug/17/boston-firm-is-pick-to-rank-applicants-/,7,2018-08-17,2018-08-24,34
www.arkansasonline.com/news/2018/aug/25/news-in-brief-20150825/,7,2018-08-25,2018-09-01,4
